Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. Wie haben Sie von iZettle gehört?,"2. 2. Wie zufrieden sind Sie insgesamt mit iZettle, auf einer Skala von 1 bis 10?","3. 3. Wie wahrscheinlich ist es, dass Sie iZettle einem Freund oder Kollegen weiterempfehlen werden?","4.1. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: dem Kartenleser","4.2. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unserer Kommunikation (z.B. betreffend neuer Funktionen, Tipps & Tricks, Updates)","4.3. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unseren Transaktionsgebühren","4.4. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: dem Transaktionslimit pro Kartenzahlung","4.5. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: dem Quittungsversand an Ihre Kunden","4.6. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: der Annahme von Zahlungen","4.7. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unseren Überweisungen","4.8. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unserer Verkaufsübersicht, Excel / PDF Berichte","4.9. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unserem Kundenservice","4.10. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: der Kompatabilität mit Zubehör (z.B. Drucker, Ständer, Scanner, etc.)","4.11. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: Ihrem Nutzerkonto auf my.iZettle.com","5. 5. Welche der folgenden Produkte, Services bzw. Lösungen für kleine Unternehmen bietet iZettle Ihres Wissens oder Ihrer Meinung an?",,,,,,,,,,,"6. 6. Wir suchen immer nach Wegen, unseren Dienst für unsere Kunden zu verbessern. Bitte teilen Sie uns mit, ob es
etwas gibt, mit dem Sie besonders unzufrieden sind:","7. 7. Wir suchen immer nach Wegen, unseren Dienst für unsere Kunden zu verbessern. Bitte teilen Sie uns mit, ob es eine Funktionalität gibt, die Ihnen bei unserem Dienst derzeit fehlt:"
2019-07-18 09:24:59 UTC,2019-07-18 15:28:27 UTC,completed,mac,Safari 11.1.2,2d018dae-61f8-11e9-933e-f9f8b2cba7ad,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,5,4,2,4,5,5,5,5,NA,NA,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,Point-of-Sale-System,Tools zur Bestandsverwaltung,,'-,'-
2019-07-18 12:33:03 UTC,2019-07-18 12:37:54 UTC,completed,windows,Firefox 66.0,2d587c30-899b-11e8-8f69-3c07505835dc,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),10,10,5,5,5,5,5,5,5,5,5,5,5,,Tools für das Personalmanagement,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,Tools zur Bestandsverwaltung,,Kann man mit dem Kartenleser endlich auch im europäischen Ausland arbeiten?,Kann man mit dem Kartenleser endlich auch im europäischen Ausland arbeiten?
2019-07-18 18:14:34 UTC,2019-07-18 18:23:54 UTC,completed,ios,Safari 12.1.1,1d608682-62bd-11e9-a5ac-c6b7058f66a0,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,5,5,5,5,5,5,5,5,5,5,5,Software-Erweiterungen für Treueprogramme und CRM,Tools für das Personalmanagement,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,Point-of-Sale-System,Tools zur Bestandsverwaltung,Keine der genannten,"Wir sind sehr zufrieden mit dem aktuellen System.  Aber was muss ich tun, um in Raten zu verkaufen? Ich kann keine Informationen in diesem Sinne erhalten !?",👌🏻
2019-07-19 15:34:01 UTC,2019-07-19 15:36:39 UTC,completed,ios,Safari 12.1.1,0ca2ab10-8b4d-11e8-b7e9-c4abee2a8e0e,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Soziale Medien,10,10,5,NA,4,NA,5,5,5,5,NA,NA,4,,,Geschäftsfinanzierung,,Kartenleser,,,,Point-of-Sale-System,,,'-,'-
2019-07-19 16:25:15 UTC,2019-07-19 16:27:28 UTC,completed,android,Chrome 67.0.3396.87,ae35948e-6288-11e9-b940-7fff0251784c,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,5,3,3,4,5,5,5,5,5,3,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,,,,Alles o.k,Nein
2019-07-20 21:52:55 UTC,2019-07-20 21:55:30 UTC,completed,ios,Safari 12.1.1,2378f430-8c28-11e8-9780-abaa8882ebf1,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,9,10,4,3,4,NA,5,4,5,NA,NA,5,NA,,,,,Kartenleser,,,Rechnungsstellung,,,,.,.
2019-07-21 13:42:21 UTC,2019-07-21 13:45:29 UTC,completed,windows,Firefox 68.0,5018cb40-8855-11e8-898e-2ecc3e61630f,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,3,3,3,NA,5,5,4,4,NA,5,,,,,Kartenleser,,,,,,,Alles prima,Nein
2019-07-22 10:25:51 UTC,2019-07-22 10:28:11 UTC,completed,windows,Firefox 67.0,f42633b4-4b0d-11e9-8e4d-1dcee0e888df,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,9,9,5,NA,3,NA,NA,5,5,2,NA,NA,4,Software-Erweiterungen für Treueprogramme und CRM,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,Tools zur Bestandsverwaltung,,Nein,Nein
2019-07-22 18:22:02 UTC,2019-07-22 18:24:12 UTC,completed,android,Chrome 75.0.3770.143,9016be80-60f6-11e9-91fe-b6aa8c7e97be,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,4,3,3,5,5,5,3,3,3,5,,,,,Kartenleser,,,,Point-of-Sale-System,,,Keine,Keine
2019-07-23 18:35:53 UTC,2019-07-23 18:42:25 UTC,completed,android,Chrome 75.0.3770.143,859ce380-8eb0-11e8-a3a0-7893b9ccaff9,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),9,10,5,4,2,5,NA,5,5,4,5,3,4,,,,,Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,Point-of-Sale-System,Tools zur Bestandsverwaltung,,Ich vermisse ein abgestuftes Preissystem. Ich habe wenige Transaktionen mit hohen Beträgen. Würde mir eine transaktionsabhängige Gebühr wünschen.,Kompatibilität mit Standard-Druckern fzQuittungsausdruck
2019-07-24 15:44:18 UTC,2019-07-24 15:45:57 UTC,completed,mac,Safari 12.1.1,976a2b30-8f60-11e8-a957-11d471fedbce,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Online Werbung,9,9,5,4,3,3,3,3,3,3,4,4,4,,Tools für das Personalmanagement,,,,,,,Point-of-Sale-System,,,nö,nö
2019-07-24 21:10:43 UTC,2019-07-24 21:14:13 UTC,completed,ios,Safari 12.1.1,ce7c3cec-674d-11e9-8591-c7e26db7e488,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),9,10,4,4,4,4,5,3,5,5,5,NA,5,,,,,Kartenleser,,,,,,,NFC funktioniert  nicht,'-
2019-07-25 05:42:37 UTC,2019-07-25 05:46:56 UTC,completed,windows,Firefox 68.0,99013a68-6725-11e9-81cc-3621a8801416,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,PayPal,9,10,5,5,4,4,5,5,5,5,5,5,5,,,,,Kartenleser,,,Rechnungsstellung,,Tools zur Bestandsverwaltung,,für mich die optimale Lösung mobil wie auch im Geschäft nutzbar,nein
2019-07-25 14:46:26 UTC,2019-07-25 14:51:08 UTC,completed,windows,Chrome 75.0.3770.142,4d1a4800-8a68-11e8-a444-0cf0732b5ea2,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),4,6,5,2,5,5,NA,4,5,1,2,5,3,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,,Tools zur Bestandsverwaltung,,"Unsere als Barentnahmen erfassten Ausgaben tauchen in den exportierten Berichten, die wir an unsere Steuerberaterin senden nirgends auf! Lediglich auf den Z-Bons und im völlig unübersichtlichen Journal sind sie ersichtlich. Da Sie mit einer DATEV-Schnittstelle werben (die ja offenbar über Debitoor läuft), hatten wir erwartet, dass auch die Ausgaben direkt von unserer Steuerberaterin einlesbar seien. Dies ist auch über Debitoor nicht der Fall, da Debitoor nur die erfassten Ausgaben übertragen kann...",Korrekte DATEV-Schnittstelle
2019-07-25 17:40:44 UTC,2019-07-25 17:43:59 UTC,completed,ios,Safari 12.1.1,538c97e0-8f3d-11e8-92e6-ab6716118e83,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,9,9,3,4,2,3,5,4,4,4,NA,NA,NA,,,,,Kartenleser,,,,,,,Alles gut,Nein
2019-07-26 14:15:14 UTC,2019-07-26 14:17:32 UTC,completed,windows,Microsoft Edge 17.17134,524a8612-672d-11e9-b3cb-0d88f7e1a5fe,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),9,8,4,3,4,5,4,4,4,4,NA,NA,NA,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,,,,,Ich bin super zufrieden!,'-
2019-07-26 15:44:21 UTC,2019-07-26 15:47:22 UTC,completed,android,Chrome 59.0.3071.125,ff6dab80-90c3-11e8-b87c-661c8bfeccea,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,4,4,5,5,5,4,4,4,4,NA,4,,,,,Kartenleser,,,,,,,Das auch in den tiefen des Harzes der Kartenleser immer funktioniert und keine macken macht und der akku extrem lange häöt,Für mich hab ich alles. Kann leider nicht einschätzen was andere brauchen
2019-07-26 15:47:01 UTC,2019-07-26 15:50:35 UTC,completed,android,Chrome 67.0.3396.87,79a151c0-911b-11e8-a2c7-908358eaec56,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),10,10,NA,5,5,5,5,5,5,5,5,5,5,,,Geschäftsfinanzierung,,,,,,,,,Die Farbe von dem Kartenleser vergilbt weil er weiß ist grau,Nichts alles perfekt
2019-07-26 19:04:49 UTC,2019-07-26 19:10:27 UTC,completed,android,Chrome 75.0.3770.143,9f5aadf0-90c4-11e8-9220-09b69bd53b86,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,8,10,4,2,3,2,5,5,5,5,3,4,5,,,Geschäftsfinanzierung,,Kartenleser,Buchhaltungs-Tools,,Rechnungsstellung,,Tools zur Bestandsverwaltung,,"Leider haben die Mitarbeiter, mit denen ich telefoniert habe, keine Kenntnisse von BWL und <ber Fragen der angebotenen Finanzierung. Ich kann kein Schwedisch und somit auch dort nicht nachfragen.",A Sicherung bei Kreditkarten!!!
2019-07-27 04:40:50 UTC,2019-07-27 04:44:09 UTC,completed,ios,Safari 12.1.1,84718cc2-6916-11e9-bcee-22fe97379109,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),9,10,5,4,2,4,5,5,5,4,4,NA,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,,,Das mobile Kartenlesegerät,Keine
2019-07-27 13:44:13 UTC,2019-07-27 13:46:01 UTC,completed,mac,Firefox 51.0,6cfb356a-68c7-11e9-afee-b2cb3d224a54,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),9,9,5,3,5,4,4,4,4,5,5,5,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,,,,Tools zur Bestandsverwaltung,,bin nicht unzufrieden,keine
2019-07-28 08:36:38 UTC,2019-07-28 08:39:42 UTC,completed,ios,Safari 12.1.1,321db332-69d0-11e9-be60-8a53a30ade9a,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Soziale Medien,10,10,4,4,3,4,4,4,4,3,4,4,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,,,,Gibts nix,"Kundendatenbank, branchenspezifischen für Friseure"
2019-07-28 19:35:31 UTC,2019-07-28 19:39:49 UTC,completed,ios,Safari 602.1,7244e9d2-6ab4-11e9-b724-8d9fc9a6f499,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,4,4,5,4,4,4,4,3,NA,5,,,,,Kartenleser,,,,,,,Nein,Nein
2019-07-29 07:56:21 UTC,2019-07-29 07:59:06 UTC,completed,ios,Safari 12.1.1,413f6be8-69d6-11e9-9edd-a9a6469f7473,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Online Werbung,9,9,4,4,3,3,4,4,4,4,4,4,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",,,,,,,,Nein,Nein
2019-07-29 15:46:27 UTC,2019-07-29 15:49:19 UTC,completed,ios,Safari 12.1.1,81ddfca0-9317-11e8-aa9e-7398ef2ad064,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),9,10,4,5,3,3,5,5,5,5,5,NA,NA,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,Rechnungsstellung,,,,Der Kunststoff des Kartenlesers lässt sich schlecht reinigen,Keine
2019-07-29 18:39:09 UTC,2019-07-29 18:44:55 UTC,completed,windows,Microsoft Edge 17.17134,03c095d0-9380-11e8-a071-f176fd28b892,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),9,9,5,3,2,3,3,5,NA,3,NA,4,3,,,Geschäftsfinanzierung,,Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,,Tools zur Bestandsverwaltung,,"Monatsauszüge könnten übersichtlicher sein. Wichtig ist immer vom kundengezahlter Betrag und nicht der von Izettle überwiesen Betrag.
Besseres Archierungssystem um nach einzelnen Produkten zu schauen",Nichts bewusst. Kunden zu fragen was sie wollen was sie nicht kennen ist immer schwer zu beantworten
2019-07-30 08:24:22 UTC,2019-07-30 08:26:57 UTC,completed,ios,Safari 12.1,0a908f98-6b7d-11e9-83b7-bc8de25aa102,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,5,3,5,1,5,5,4,4,NA,NA,,,,,Kartenleser,,,,,,,Rechnung an Kunden funktioniert nicht,Siehe oben
2019-07-30 16:03:52 UTC,2019-07-30 16:06:00 UTC,completed,android,Chrome 75.0.3770.143,fcee6520-93ac-11e8-8be0-0547571119f4,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,5,5,5,5,5,5,5,5,NA,5,,,,,Kartenleser,,,,,,,Alles Gut,Keine
2019-07-30 17:08:55 UTC,2019-07-30 17:10:48 UTC,completed,windows,Firefox 68.0,e6b92b30-93c7-11e8-872f-966d14017f71,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, Ich habe etwas mit iZettle bezahlt oder jemand anderen dabei zugesehen,7,9,5,3,3,5,5,5,5,4,2,5,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,,,nein,Stornierungsmöglichkeit
2019-07-30 17:17:49 UTC,2019-07-30 17:23:17 UTC,completed,windows,Chrome 75.0.3770.142,13a3c610-9296-11e8-9e63-3c0459e8981b,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),10,10,5,3,3,4,5,NA,4,NA,NA,NA,NA,,,,,Kartenleser,,,,,,,nein,nein
2019-07-30 18:23:46 UTC,2019-07-30 18:33:02 UTC,completed,ios,Safari 12.1.1,41928c76-6c0e-11e9-94c5-a731b65bbf46,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),7,10,5,4,4,4,5,5,5,4,NA,NA,3,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,,Rechnungsstellung,,Tools zur Bestandsverwaltung,,"Ich habe immer wieder Schwierigkeiten, den Punkt „Kontoauszug“ (für die geleisteten Gebühren zu den Einnahmen) in meinem Menü in meinem i-zettle-Konto zu finden. Es wäre sehr schön, wenn dies ein eigener übersichtlicher Menüpunkt wäre.","Ich habe zwei kleine Unternehmen, die mit dem gleichen Konto laufen. Hundephysiotherapie und Hundetraining. Beides sein eigenes Logo und ähnlichen, aber anderen Namen. Es wäre super, wenn ich mit einem Kartenleser beides abwickeln könnte. Dafür bräuchte ich zwei i-zettle-Konten oder es müsste möglich sein, zwischen den Logos auf der Quittung für den Kunden schnell und einfach zu wechseln. Extra ein zweites Kartenlesegerät mitzuführen ist zu umständlich"
2019-07-30 19:16:52 UTC,2019-07-30 19:22:21 UTC,completed,windows,Firefox 68.0,cd8c0170-93f7-11e8-9553-992de59fb8e2,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),10,10,5,NA,5,2,5,5,4,NA,NA,NA,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,,,,"Nein, es gibt nichts. mit dem ich besonders unzufrieden wäre. 
Ich bin rundum zufrieden, besonders im Vergleich mit unserem vorherigen Anbieter 
für Kartenzahlungen.",keine
2019-07-31 05:34:55 UTC,2019-07-31 05:37:00 UTC,completed,mac,Safari 12.1.1,9d8ca470-93d4-11e8-b114-924784195a7c,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Reklame,7,7,4,4,3,3,3,3,3,3,3,3,3,,,Geschäftsfinanzierung,,,,,,,,,Nein,Nein
2019-07-31 13:44:26 UTC,2019-07-31 13:46:30 UTC,completed,windows,Chrome 75.0.3770.142,ad347258-6c3d-11e9-9b9a-cb42261bea38,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,5,5,4,4,NA,5,5,5,5,5,5,,,,,Kartenleser,,,,,,,nichts,nichts
2019-07-31 15:29:55 UTC,2019-07-31 15:32:19 UTC,completed,android,Chrome 75.0.3770.143,375a8330-94aa-11e8-9ea8-8bb1af223aa6,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),8,8,4,4,3,4,NA,3,5,4,NA,NA,4,,,,,Kartenleser,,,,,,,Manchmal dauert das erstellen der Tagesberichte sehr lange und man braucht mehrere Anläufe bis es klappt,Nichts
2019-07-31 16:18:34 UTC,2019-07-31 16:27:46 UTC,completed,android,Opera 53.0.2569.141117,3cb58730-940f-11e8-b8aa-1495e66f2bc9,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),9,9,4,5,5,4,5,5,5,5,5,4,4,,,,,Kartenleser,,,,,,,Alles okay :)),Keine
2019-07-31 17:11:50 UTC,2019-07-31 17:15:20 UTC,completed,windows,Firefox 52.0,fd5b9150-9419-11e8-8011-7a4be4eaaf3a,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,9,10,3,3,4,3,3,2,5,4,3,3,3,,,,,Kartenleser,,,,,,,Auf dem Kartenleser ist keine Unterschrift für Mastercarden möglich,Unterschriften auf dem Kartenlesegerät
2019-08-01 19:04:27 UTC,2019-08-01 19:06:04 UTC,completed,android,Chrome 75.0.3770.143,8dd63746-6dc5-11e9-ab84-8b344197ff18,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Online Werbung,10,10,5,5,4,5,5,5,5,5,5,NA,5,,,,,Kartenleser,,,,,,,Nein,Nichts
2019-08-02 05:46:17 UTC,2019-08-02 05:56:04 UTC,completed,android,Chrome 75.0.3770.143,b78f4930-93fd-11e8-acc8-bd2dee994811,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,4,3,3,3,5,4,5,4,3,4,4,,,,,Kartenleser,Buchhaltungs-Tools,,Rechnungsstellung,,,,buchungssystem,nix
2019-08-02 11:28:48 UTC,2019-08-02 11:31:33 UTC,completed,ios,Safari 12.1.1,6ccacd00-94bd-11e8-86f8-8579bcce7950,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),8,8,3,3,1,3,4,4,5,4,3,3,3,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",,,,,,,,Verbindungsprobleme,"Die email Adressen zu sehen, an welche man die Zahlungsbelege gesendet hat"
2019-08-02 15:30:11 UTC,2019-08-02 15:35:16 UTC,completed,mac,Safari 12.1.2,77a7af60-9623-11e8-a3ad-b58c9cc056e2,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),10,10,5,5,3,3,5,5,5,5,5,5,5,,,,,Kartenleser,,,,,,,Sehr Zufrieden:-),:-)
2019-08-02 22:39:50 UTC,2019-08-02 22:44:50 UTC,completed,ios,Safari 12.1.1,ca0be820-9678-11e8-82e1-273db57be22f,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Online Werbung,9,10,5,4,3,4,5,4,5,5,5,5,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",,Buchhaltungs-Tools,,,,,,Im Moment bin ich sehr zufrieden!,Nein ...es ist alles okay
2019-08-02 22:45:51 UTC,2019-08-02 22:51:01 UTC,completed,windows,Chrome 73.0.3683.75,c7e47840-964c-11e8-9c2b-61765db83e99,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),10,10,5,5,5,5,4,5,5,4,5,5,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,,,,Ich bin sehr zufrieden.,keine
2019-08-03 19:41:53 UTC,2019-08-03 19:44:01 UTC,completed,android,Chrome 76.0.3809.89,286dfcce-6f5d-11e9-a4c7-8d7465c2cd1f,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),9,9,5,3,3,3,3,3,4,4,3,2,5,,,,,Kartenleser,,,,,,,Xxx,Xxc
2019-08-04 19:24:55 UTC,2019-08-04 19:26:56 UTC,completed,mac,Chrome 75.0.3770.142,000e85a8-7009-11e9-84d6-0809a4b9ad03,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,7,7,5,4,4,3,5,4,4,4,4,3,4,Software-Erweiterungen für Treueprogramme und CRM,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,Point-of-Sale-System,Tools zur Bestandsverwaltung,,'-,'-
2019-08-05 09:31:06 UTC,2019-08-05 09:32:46 UTC,completed,mac,Safari 12.1.2,2f19d130-9702-11e8-b206-e0050c47f22d,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Soziale Medien,9,9,5,3,4,NA,4,5,5,4,NA,5,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,,,,nein,nein
2019-08-05 18:32:24 UTC,2019-08-05 18:41:35 UTC,completed,ios,Safari 12.1.1,e121fbea-70c9-11e9-b1e2-41cd08862134,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Wir befinden uns im selben Coworking Space,8,9,4,4,2,1,4,5,4,5,5,3,4,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,,,Tools zur Bestandsverwaltung,,"Trinkgeldlimit bei Kartenzahlung,
Trinkgeldfunktion bei Kartenzahlung nicht optimal (eher mit physischen knöpfen oder ähnlichem lösen)","Umfangreiches Customizing der Quittung (zB QR Code für Werbung,Wifi passwort etc)"
2019-08-05 19:55:26 UTC,2019-08-05 19:58:30 UTC,completed,android,Chrome 76.0.3809.89,bc0d6e98-70d3-11e9-bb12-a630940b3c9e,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Online Werbung,10,10,5,4,5,4,5,5,5,5,5,5,5,,,,,Kartenleser,,,,,,,Perfekt... Weiter so!,Alles super
