Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. Hoe ben je in aanraking gekomen met iZettle?,2. 2. Hoe tevreden ben je over het algemeen met iZettle op een schaal van 1 tot 10?,3. 3. Hoe waarschijnlijk is het dat u iZettle zou aanbevelen aan een vriend of collega?,4.1. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Verkooprapportages,4.2. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Klantenondersteuning,4.3. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Stortingen,4.4. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Het totale bedrag die je per kaartbetaling kunt accepteren,4.5. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Accepteren van betalingen,"4.6. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Compatibiliteit met accessoires (b.v. met printers, houders, barcode scanners, etc.)",4.7. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Kaartlezer,4.8. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Het aanbieden van bonnen aan je klanten,4.9. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Je account op my.izettle.com,4.10. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Transactietoeslagen,"4.11. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Onze communicatie (over b.v. over nieuwe functies, tips, account updates, etc.)","5. 5. Van welke van de volgende producten, diensten of oplossingen weet je, of denk je, dat iZettle ze kan aanbieden aan kleine bedrijven?",,,,,,,,,,,6. 6. We zijn altijd op zoek naar manieren om te groeien en de service voor onze klanten te kunnen verbeteren. Geef alsjeblieft aan (en zo ja wat) of er specifiek iets is waar je ontevreden over bent: ,7. 7. We zijn altijd op zoek naar manieren om te groeien en de service voor onze klanten te kunnen verbeteren. Geef alsjeblieft aan (en zo ja wat) of je een bepaalde functie mist in onze dienst:
2019-06-24 15:20:51 UTC,2019-06-24 15:22:21 UTC,completed,windows,Microsoft Edge 17.17134,24c59400-76d5-11e8-ac1a-c86c827bf6bc,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,4,4,4,4,4,NA,4,4,4,2,4,,Tools voor boekhouding,,,,,,,,,,'-,'-
2019-06-24 19:37:18 UTC,2019-06-24 19:40:11 UTC,completed,windows,Internet Explorer 11.0,5350c080-4fc2-11e9-99bd-bfcc0bdddd5a,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Social media,9,9,4,4,4,4,4,4,4,4,4,4,4,,,,,Kaartlezer,,,,,,,NIETS,WEET ZO NIET
2019-06-24 20:18:18 UTC,2019-06-24 20:21:56 UTC,completed,android,Chrome 75.0.3770.101,9a967d50-77e5-11e8-93d3-0f97652f08bf,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Social media,7,7,4,4,3,4,4,1,4,1,5,4,4,,Tools voor boekhouding,,,,,,,,,,de verbinding is niet altijd optimistisch,laad functie mag wel langer
2019-06-24 20:47:26 UTC,2019-06-24 20:54:52 UTC,completed,ios,Safari 12.1.1,f45e4560-77cd-11e8-a747-7e90d033bf29,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,9,4,4,5,5,5,3,5,3,4,3,5,,Tools voor boekhouding,,,,,,,,,,Het inboeken op e-boekhouding makkelijker eenvoudiger,Weet ik zo niet
2019-06-25 07:46:42 UTC,2019-06-25 07:50:09 UTC,completed,windows,Chrome 75.0.3770.100,9d65c49a-4fae-11e9-8590-4649c37b40a9,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,4,3,5,5,5,4,5,5,5,5,4,,Tools voor boekhouding,,,Kaartlezer,,,,,,,in het begin de connectie tussen kassa en pinapparaat. Deze is een aantal keren spontaan uitgevallen. met als gevolg geen mogelijkheid tot pin transactie en dat was voor ons onhandig,een simpele knop om door te sturen naar de boekhouder
2019-06-25 15:23:32 UTC,2019-06-25 15:25:43 UTC,completed,ios,Safari 12.1,68530860-78a1-11e8-a6a8-cd2afa004ef8,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Social media,10,10,5,NA,5,NA,5,NA,5,NA,5,3,NA,,,,,,,,,,Geen van het bovengenoemde,,Nvt,Nvt
2019-06-25 15:43:10 UTC,2019-06-25 15:45:18 UTC,completed,android,Chrome 67.0.3396.87,62c74ef0-7861-11e8-955d-a81ad6da5878,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,5,4,4,5,5,NA,5,5,5,3,5,,Tools voor boekhouding,,,,,,,,,,Snellere storting,Niks
2019-06-25 19:40:37 UTC,2019-06-25 19:43:42 UTC,completed,ios,Safari 12.1.1,0e9d0160-50c6-11e9-9105-19f5caf43ac5,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Social media,8,8,4,4,4,4,4,4,4,4,4,4,4,,,Tools voor personeelsbeheer,,Kaartlezer,Point-of-sale-systeem,,, Zakelijke financiering,,,👍👍👍,👍👍
2019-06-25 20:04:35 UTC,2019-06-25 20:07:21 UTC,completed,android,Chrome 75.0.3770.101,6ac43810-5098-11e9-900d-ae4e9af9bd5f,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Kende het product....,7,3,4,1,4,4,4,2,2,4,3,4,2,,,,,,,,,,Geen van het bovengenoemde,,Klantenservice,......
2019-06-25 20:27:02 UTC,2019-06-27 09:07:00 UTC,completed,windows,Chrome 75.0.3770.100,d8482740-78d3-11e8-beb1-2e4b2c0fee8e,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,4,NA,4,4,4,NA,4,NA,4,3,4,,Tools voor boekhouding,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,In de app zou het fijn zijn om verschillende pagina's/productgroepen aan te kunnen maken zodat bij groot aantal producten het overzicht beter wordt en dat je voor een evenement een speciale pagina kan aanmaken.,nog niet
2019-06-26 19:35:11 UTC,2019-06-26 19:37:57 UTC,completed,ios,Safari 12.1.1,41ebd43a-5150-11e9-8466-6e2f5a60ea57,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Collega,8,9,1,5,NA,5,5,5,5,NA,5,4,5,,Tools voor boekhouding,,,,,,,,,,Helemaal tevreden,Mis op dit moment niks
2019-06-27 09:56:09 UTC,2019-06-27 09:58:27 UTC,completed,windows,Chrome 74.0.3729.169,c92a3020-792b-11e8-bcee-f6b1ffb45e21,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,collega is gebruiker,9,9,4,NA,5,NA,5,NA,5,NA,4,4,NA,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,Ik zou graag een grafiek kunnen zien van mijn omzetten per maand om de groei te monitoren.,?
2019-06-27 18:07:50 UTC,2019-06-27 18:19:42 UTC,completed,ios,Safari 12.1.1,dff2ebe0-79de-11e8-a5b0-96bf55cb2972,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, Ik betaalde voor iets of zag iemand anders iets betalen met iZettle,8,4,5,5,5,5,5,4,3,5,4,4,4,,,,,,,,, Zakelijke financiering,,,Ik ben tevreden om izettle te gebruikte.,Ik voel me nu heel handig.
2019-06-27 22:17:32 UTC,2019-06-27 22:31:04 UTC,completed,windows,Internet Explorer 11.0,1259ec70-7875-11e8-81d6-4479edb5a1fb,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,9,9,4,NA,4,4,4,NA,4,NA,4,3,5,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,Point-of-sale-systeem,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,NA,n/a
2019-06-28 05:29:31 UTC,2019-06-28 05:32:09 UTC,completed,android,Chrome 67.0.3396.87,c8c2e8a2-520b-11e9-a091-44a3bcef408a,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Zoekmachine/zoekopdracht (Google),9,9,5,5,5,5,5,5,5,5,5,4,5,,,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Ik vind de bonprinters nog steeds aardig aan de prijs. Jammer dt dese zo duur moeten zijn. Verder ben ik tevreden,Overzichten van betalingen
2019-06-28 15:37:46 UTC,2019-06-28 15:40:28 UTC,completed,android,Chrome 75.0.3770.101,f57126a0-7adb-11e8-9478-8772d067e6f5,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),9,9,5,4,5,4,5,NA,4,NA,4,4,4,Tools om verkopen te volgen en te analyseren,,,Tools voor inventarisbeheer,,,,,,,,Niks,Niks
2019-06-28 19:00:03 UTC,2019-06-28 19:03:27 UTC,completed,windows,Chrome 75.0.3770.100,5b3116b0-7b1a-11e8-8444-221d4a1b3413,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,9,9,5,5,5,5,5,5,5,5,5,3,5,,Tools voor boekhouding,,,,,,,,,,x,geen
2019-06-28 21:12:59 UTC,2019-06-28 21:17:17 UTC,completed,android,Chrome 75.0.3770.101,ea201afe-52c6-11e9-a339-22b58bb5e1ad,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,7,7,4,3,4,4,3,3,3,NA,4,NA,3,,,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Het tel contact kan beter.
Misschien vaste medewerker op een bepaald aantal klanten.
Hoef je niet iedere x je probleem uit te leggen.",1 aanspreekpunt
2019-06-29 09:14:07 UTC,2019-06-29 09:16:11 UTC,completed,chrome_os,Chrome 74.0.3729.159,ca9b2fc0-79f0-11e8-89f4-2cf223377912,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),8,9,5,NA,5,5,5,NA,5,NA,NA,NA,3,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,,,,,,,"soms koppelt de kaartlezer niet in één keer met mijn mobiel. De tweede keer wel. Geen groot punt dus, maar ik dacht, ik noem het toch even. Verder heel mooi handig product.","nee, is prima"
2019-06-29 16:02:01 UTC,2019-06-29 16:06:11 UTC,completed,mac,Safari 12.1.1,e9e1eb30-7b99-11e8-86e1-61b49de21316,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),10,9,4,5,5,5,5,3,5,3,5,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,,Kaartlezer,,,, Zakelijke financiering,,,"Over niets. Met onze pop-up winkel zitten we nog wat zoeken naar een tablet die het meest geschikt is, maar dat is meer ons probleem.",Vooralsnog niets
2019-06-29 18:10:07 UTC,2019-06-29 18:13:47 UTC,completed,ios,Safari 12.1.1,6eebb1a0-7bd9-11e8-aaae-5eb5d7bd8775,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Social media,10,10,4,3,5,5,5,3,4,3,4,4,4,,,,,Kaartlezer,,,, Zakelijke financiering,,,Nee,Nee
2019-06-29 18:29:52 UTC,2019-06-29 18:34:29 UTC,completed,mac,Safari 10.1.2,257c7bd0-53ec-11e9-be54-134ae0dc441f,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,NA,5,NA,5,NA,5,5,5,5,NA,,,,,,,,,,Geen van het bovengenoemde,,"niks, werkt perfect",'-
2019-06-29 18:33:29 UTC,2019-06-29 18:37:13 UTC,completed,android,Chrome 75.0.3770.101,d4651966-5399-11e9-956f-a656712d8ff8,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,5,1,5,5,5,NA,3,5,5,5,1,Tools om verkopen te volgen en te analyseren,,,Tools voor inventarisbeheer,,,,,,,,"Support is echt onder de maat, je wordt gebeld op willekeurige momenten, informatie is ontoereikend, over issues en updates wordt je niet geïnformeerd. Voor zakelijke toepassing is dit echt zwaar onder de maat!",Effectieve support
2019-06-29 19:37:44 UTC,2019-06-29 19:39:51 UTC,completed,ios,Safari 12.1.1,46eb0000-7adc-11e8-b8eb-32a2bee4f9b6,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, Televisie,10,10,5,NA,NA,5,5,NA,5,NA,5,5,5,,Tools voor boekhouding,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Ben zeer tevreden,Geen
2019-06-30 07:51:32 UTC,2019-06-30 07:55:15 UTC,completed,mac,Chrome 75.0.3770.100,73727c70-7b90-11e8-bb93-193b9524bdd2,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),8,8,4,4,5,5,5,NA,4,4,5,3,4,,Tools voor boekhouding,,,,,,,,,,"Soms kan ik geen variant toevoegen aan een productgroep, dat zou ik wel altijd willen kunnen. en, een zoekveld in het rapportage menu zou ik fijn vinden.",'-
2019-06-30 08:44:10 UTC,2019-06-30 08:48:05 UTC,completed,windows,Chrome 74.0.3729.169,ee0f28f4-53b0-11e9-be3a-88a8120d049a,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Social media,8,9,3,5,4,4,4,NA,5,4,NA,3,4,,,,,,,,,,Geen van het bovengenoemde,,Provisie is te hoog,geen
2019-06-30 13:46:28 UTC,2019-06-30 13:50:08 UTC,completed,windows,Firefox 67.0,0cfdf246-5392-11e9-841b-aa26e3cc74f7,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,9,9,4,4,5,5,5,NA,5,NA,5,4,4,,,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Geen enkele klacht, ga zo door.",geen.
2019-06-30 18:01:58 UTC,2019-06-30 18:06:39 UTC,completed,windows,Internet Explorer 11.0,0572b850-7c37-11e8-bf28-6ec91dc17964,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,5,5,4,5,5,5,3,4,1,4,4,3,,Tools voor boekhouding,,,,,,, Zakelijke financiering,,,de kosten zijn te hoog en men zou niet altijd blootooth nodig moeten hebben,simkaart
2019-06-30 18:43:55 UTC,2019-06-30 18:47:28 UTC,completed,android,Chrome 67.0.3396.87,ce3d19ee-546b-11e9-994a-d833f4a77952,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Social media,8,8,3,5,NA,4,4,NA,5,4,4,3,NA,,Tools voor boekhouding,,,,,,,,,,Een factuur zou welkom zijn van de ontvangen betalingen minus de transactiekosten en btw specificatie tbv boekhouding,Een factuur zou welkom zijn van de ontvangen betalingen minus de transactiekosten en btw specificatie tbv boekhouding
2019-06-30 18:53:16 UTC,2019-06-30 18:57:42 UTC,completed,ios,Safari 12.1,3966fe84-54bb-11e9-9bb2-639cd688d8f0,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,5,NA,5,5,5,5,5,5,5,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,Tools voor personeelsbeheer,Tools voor inventarisbeheer,Kaartlezer,,Loyaliteits/CRM-add-on,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Tot dusver niet ontevreden. Wel gebruik ik verschillende apparaten van zowel Apple als Android en de afbeeldingen die ik toevoeg in mijn kassa worden niet overgenomen door het andere apparaat.,N.v.t.
2019-06-30 19:33:35 UTC,2019-06-30 19:36:23 UTC,completed,ios,Safari 12.1.1,2c8d6f9c-54af-11e9-80bc-c35f7fe1544b,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,4,NA,4,4,4,NA,4,NA,4,3,4,,,,,,,,,,Geen van het bovengenoemde,,Niet van toepassing,Nvt
2019-06-30 20:09:47 UTC,2019-06-30 20:12:58 UTC,completed,android,Chrome 69.0.3497.128,a1e4f318-54ba-11e9-8261-5ebe74105597,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Online advertenties,8,8,NA,NA,4,NA,5,NA,5,NA,NA,2,NA,,,,Tools voor inventarisbeheer,,,Loyaliteits/CRM-add-on,,,,,Bluetoothverbinding met Android mobiel gaat niet soepel,Nee
2019-07-01 07:10:48 UTC,2019-07-01 07:13:42 UTC,completed,windows,Opera 60.0.3255.170,f01e3910-7c5f-11e8-9df1-f4c6dad8ee16,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Online advertenties,9,9,5,5,5,5,5,4,5,5,5,4,5,,Tools voor boekhouding,,,Kaartlezer,,,, Zakelijke financiering,,,GEEN,GEEN
2019-07-01 09:16:01 UTC,2019-07-01 09:20:58 UTC,completed,android,Chrome 67.0.3396.87,0583804c-51ff-11e9-8eba-c89c15761423,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Zoekmachine/zoekopdracht (Google),4,4,5,2,5,5,5,4,2,NA,NA,NA,4,,,,,,,,,,Geen van het bovengenoemde,,"De kaartlezer heeft veel moeite om te verbinden, valt weg, gaat uit. 
Regelmatig klanten moeten teleurstellen omdat het te lang duurde 
voordat de kaartlezer verbonden was en te gebruiken.","Klantenservice gebeld, konden niet echt verder helpen."
2019-07-01 17:15:06 UTC,2019-07-01 17:19:21 UTC,completed,ios,Safari 12.1,9a759950-7d3f-11e8-b094-187894f20fd6,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, Ik betaalde voor iets of zag iemand anders iets betalen met iZettle,9,10,4,3,5,5,5,NA,5,NA,4,3,3,,,,,,,,,,Geen van het bovengenoemde,,Ik ben erg tevreden,Mis niets
2019-07-01 18:19:34 UTC,2019-07-01 18:22:32 UTC,completed,ios,Chrome 75.0.3770.70,deccecfa-5540-11e9-9d1d-10934af78a38,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,7,7,4,4,4,4,4,4,4,2,4,2,3,,,,,,,,,,Geen van het bovengenoemde,,Lange uitkeringstermijn,Zou het niet weten
2019-07-01 18:28:56 UTC,2019-07-01 18:31:08 UTC,completed,ios,Safari 12.1.1,32beabd2-5528-11e9-b3d0-c7e1e3e0ace1,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Knab bank,9,9,5,5,5,5,5,NA,5,3,5,3,5,Tools om verkopen te volgen en te analyseren,,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Niks,Geen
2019-07-01 20:22:24 UTC,2019-07-01 20:26:52 UTC,completed,windows,Chrome 75.0.3770.100,cc25d770-7d5e-11e8-ab74-30ac4a250798,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),8,8,4,4,5,5,4,NA,4,4,3,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,de website is na inloggen niet altijd direct beschikbaar in het nederlands.  Synchronisatie tijdens het afrekenen tussen app en kaartlezer hapert soms. Na opnieuw opstarten is het probleem weer verholpen.,standaard analyses
2019-07-02 07:07:35 UTC,2019-07-02 07:10:12 UTC,completed,android,Chrome 75.0.3770.101,567e7f16-48b7-11e9-a655-4ca58eb605fc,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Social media,6,6,5,3,4,4,4,3,2,3,3,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Vaak storing in kaartlezer, steeds opnieuw opstarten/verbinden.",Nvt
2019-07-02 09:20:44 UTC,2019-07-02 09:23:30 UTC,completed,windows,Firefox 67.0,e763ebc8-551f-11e9-92c7-71079a536337,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,9,9,NA,4,4,5,5,NA,5,NA,4,4,NA,,Tools voor boekhouding,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Geen idee. Gaat prima zo,Tot op heden niet
2019-07-02 13:55:39 UTC,2019-07-02 13:57:20 UTC,completed,windows,Microsoft Edge 18.17763,fbbd18e0-7ac5-11e8-bf17-f4f79cb3de02,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,5,5,5,5,5,1,5,1,5,5,5,,Tools voor boekhouding,Tools voor personeelsbeheer,Tools voor inventarisbeheer,Kaartlezer,,,, Zakelijke financiering,,,compabiliteit met onze oude printer,geen
2019-07-02 18:23:20 UTC,2019-07-02 18:26:07 UTC,completed,android,Chrome 74.0.3729.157,89f5d1f8-55c0-11e9-873e-08124d8d0ed7,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Zoekmachine/zoekopdracht (Google),8,9,4,5,5,5,5,5,5,5,5,4,5,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,Tools voor personeelsbeheer,Tools voor inventarisbeheer,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Niks in bijzonder. Ben over algemeen zeer tevreden met jullie service,Tot zover niet iets wat ik mis
2019-07-02 19:26:49 UTC,2019-07-02 19:31:12 UTC,completed,android,Chrome 75.0.3770.101,c5f6d9e0-7db2-11e8-97f8-1738e57c2878,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,7,9,4,1,5,4,4,5,5,4,5,1,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,,Point-of-sale-systeem,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,De transactiekosten moeten veel lager. De rest is prima!,"Bon printen, klantenoverzicht, salesrapport, omzet"
2019-07-02 20:37:09 UTC,2019-07-02 20:44:52 UTC,completed,android,Chrome 75.0.3770.101,c32d4810-7dfe-11e8-8610-8fc1399df558,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Ik had al izettle go voordat ik de pro voor de horeca ging gebruiken!,4,5,4,1,4,5,5,4,4,4,1,3,2,,,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,"Ik krijg mijn nieuwe pro account niet makkelijk geinstalleerd en de hulpdesk voor pro is niet in het nederlands!
Voor een betaald pro abbonement vind ik dit erg frustrerend !",Snellere hulp als de kassa niet werkt in pro en dat alle medewerkers het systeem snappen (dus niet elke keer het antwoord dat ze er net werken)
2019-07-02 21:30:22 UTC,2019-07-02 21:34:31 UTC,completed,ios,Safari 12.1.1,8545d0f0-7de8-11e8-8228-1711029f0c14,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),8,8,4,3,5,4,4,4,4,4,4,2,4,Tools om verkopen te volgen en te analyseren,,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"percentage afdracht is met 2,75 aan de hoge kant.",Zou de optie van betalen middels factuur willen toevoegen aan de kaart en kas betaling
2019-07-03 10:46:33 UTC,2019-07-03 10:49:03 UTC,completed,android,Chrome 67.0.3396.87,4763bec0-7dd7-11e8-b41d-e1690ac6d005,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,5,1,5,5,5,5,5,5,5,5,,,,,Kaartlezer,,,,,,,Zo doorgaan,Goed
2019-07-03 15:23:49 UTC,2019-07-03 15:27:14 UTC,completed,android,Chrome 75.0.3770.101,e6258a20-7ef4-11e8-9052-f728c5e44869,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Social media,9,9,5,5,5,5,5,5,5,NA,5,2,5,,,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Graag kassa systeem via bv samsung ipv apple,Zie voorgaande
2019-07-03 15:35:37 UTC,2019-07-03 15:39:44 UTC,completed,android,Chrome 67.0.3396.87,fc206710-7ec1-11e8-84de-f6a6b749d334,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,9,8,5,4,5,5,5,5,4,3,3,3,3,,,,,,,,,,Geen van het bovengenoemde,,"Regelmatig moet ik opnieuw inloggen. Weet niet waarom maar moet tel uitschakelen en opnieuw inschakelen en dan werkt het weer. Verder vind ik het lastig dat wanneer ik ben ingelogd, ik eerst moet uitloggen voordat mijn collega kan werken met izettle",Barcode scanner
