Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. Mitä kautta tutustuit iZettleen?,2. 2. Miten tyytyväinen olet yleisesti iZettleen?,3. 3. Kuinka todennäköisesti suosittelisit iZettle ystävälle tai työtoverille?,"4.1. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Viestintä (esimerkiksi uusista iZettlen toiminnoista, vinkit & niksit, tilin päivitykset)",4.2. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Tilisi osoitteessa my.izettle.com,"4.3. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Yhteensopivuus lisävarusteiden kanssa (esimerkiksi tulostimet, telakat, viivakoodinlukijat jne.)",4.4. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Kuitin tarjoaminen asiakkaillesi,4.5. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Yksittäisten korttimaksujen maksukatto,"4.6. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Asiakaspalvelu
",4.7. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Maksujen vastaanottaminen,4.8. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Kortinlukija,4.9. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Myyntiraportit,4.10. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Tapahtumakulut,4.11. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Talletukset,"5. 5. Mitä seuraavista tuotteista, palveluista tai ratkaisuista tiedät iZettlen tarjoavan tai mitä seuraavista arvelet iZettlen voivan tarjota pienyrityksille?",,,,,,,,,,,,,,,,,,"6. 6. Pyrimme aina parantamaan palvelua ja kokemusta asiakkaillemme. Pyydämme teitä ystävällisesti kertomaan, mikäli: olette johonkin erityisen tyytymätön.","7. 7. Pyrimme aina parantamaan palvelua ja kokemusta asiakkaillemme. Pyydämme teitä ystävällisesti kertomaan, mikäli: kaipaat palveluumme joitain uusia toimintoja."
2019-07-18 06:24:20 UTC,2019-07-18 06:30:17 UTC,completed,windows,Internet Explorer 11.0,ff70281e-6111-11e9-bff3-f55b7d8d6c8a,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,4,4,4,4,NA,4,4,4,2,4,NA,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,,,,,,,,,,,"Myyntiraportin haluaisin tulostella viikko kerrallaan. Eli siten että ei kerry koko kuukausi vaan voisin ottaa tietyn viikon keskeltä kuukautta. En tiedä onko se mahdollista, en ole sellaista vielä osannut tulostella.","Tälläerää tyytyväinen, en osaa pyytää mitään :)"
2019-07-18 07:08:24 UTC,2019-07-18 07:11:32 UTC,completed,windows,Chrome 75.0.3770.142,9b761630-6084-11e9-9543-f3c6563a4cd8,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,5,5,NA,4,4,NA,4,4,4,4,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,,,,,,,,,,,Vielä ei ole tullut mitään ongelmia vastaan joten -,?
2019-07-18 20:07:38 UTC,2019-07-18 20:10:10 UTC,completed,ios,Safari 11.0,bf77a570-89b7-11e8-979f-53b761d67336,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,8,10,3,4,3,5,3,3,5,5,5,3,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,,
2019-07-19 16:00:50 UTC,2019-07-19 16:01:25 UTC,completed,ios,Safari 12.1.1,bc9e1920-8b37-11e8-8495-9a67b9f03915,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, YouTuben kautta,8,5,4,4,4,3,4,4,4,4,4,5,5,,,,,Kassajärjestelmä,,,,,,,,,,,,,,Ok,Ok
2019-07-19 16:28:18 UTC,2019-07-19 16:33:00 UTC,completed,android,Chrome 75.0.3770.143,46c9e0ca-636e-11e9-a9e2-d3358d756452,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internethaulla (Google),7,7,4,4,NA,4,NA,NA,2,2,4,NA,NA,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Minulla on iZettle reader 2 ja siinä katkeaa useasti blutooth yhteys tabletin ja lukijan väliltä. Lisäksi lukijassa on huono veden kesto, vähän roiskahti päälle ja heti särkyi.",Enpä nyt tähän hätään keksi.
2019-07-19 16:41:06 UTC,2019-07-19 16:46:05 UTC,completed,android,Chrome 67.0.3396.87,a59b8b40-886c-11e8-a137-b1a238a95a0f,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Sosiaalisen median,7,7,4,4,2,2,2,4,4,4,4,1,4,,,,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Tulostin on kallis
Prosentin palkio on kallis jos isompi myynti",Tulostin halvalla
2019-07-20 07:12:46 UTC,2019-07-20 07:15:23 UTC,completed,android,Chrome 73.0.3683.90,e3e07730-8349-11e8-bf29-180379335987,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Sosiaalisen median,8,8,4,4,3,4,3,4,4,4,4,4,3,,,Kortinlukija,,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Olen ihan tyytyväinen,Nämä riittävät
2019-07-20 20:41:43 UTC,2019-07-20 20:55:03 UTC,completed,android,Chrome 75.0.3770.143,e7a4c330-8b41-11e8-9e55-a6e78a780712,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,4,5,5,5,5,4,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,"nyt tuli tökki eka kerta esiin, että korttimaksu tapahtuma näkyy kuittina mutta ei päivä ekä kuukausi raportissa en tiedä tuliko maksusuoritus?",'-
2019-07-21 16:32:30 UTC,2019-07-21 16:34:49 UTC,completed,windows,Firefox 68.0,6f6e0100-8cf0-11e8-b3bb-52aa9e33d16c,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Sosiaalisen median,10,10,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,Ei mitään näistä,,,,,,,,,ei mainittavaa,en osaa sanoa
2019-07-21 17:28:52 UTC,2019-07-21 17:31:20 UTC,completed,android,Chrome 75.0.3770.143,cc78e250-8d29-11e8-a3d1-7de8f1c33284,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,8,8,5,5,3,4,NA,NA,5,5,5,1,5,,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,,,,,,,,,,,,,"Liian iso komissio, muuten täysin tyytyväinen",En osaa sanoa
2019-07-22 05:52:22 UTC,2019-07-22 05:55:49 UTC,completed,windows,Chrome 75.0.3770.142,cb309960-8cb1-11e8-b6ae-d2be50a3fbd8,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,3,3,3,2,3,4,4,4,3,3,3,,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,,,,,,,,,,,,,,,,En aina osaa käyttää valikkoja. Sitten tulee jokin väärä valikko ja sen poistaminen on vaikeata,En osaa sanoa
2019-07-22 19:40:07 UTC,2019-07-22 19:45:36 UTC,completed,ios,Safari 12.0,25748272-65df-11e9-8df4-6109d7e60631,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,9,9,5,4,NA,5,NA,5,5,4,4,2,5,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,Kirttimaksaminen maksaa aina kauppiaalle suhteellisen paljon,Mobiilimaksut?
2019-07-23 08:37:42 UTC,2019-07-23 08:46:33 UTC,completed,ios,Safari 12.1.1,06a1d0a0-65b4-11e9-8706-c69e3522a1ec,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internethaulla (Google),10,10,5,5,4,5,5,5,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,"Olen hyvin tyytyväinen, ei valittamista.",En keksi mitään parannettavaa näin lyhyen kokemuksen pohjalta.
2019-07-24 08:49:11 UTC,2019-07-24 08:50:31 UTC,completed,android,Chrome 69.0.3497.100,189093d0-6656-11e9-87f0-8b921b3507d6,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,5,5,5,5,5,5,5,5,5,5,5,,,,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Ei ole sellaista,Kaikki ok
2019-07-24 10:12:38 UTC,2019-07-24 10:17:42 UTC,completed,windows,Microsoft Edge 17.17134,7ae65770-853f-11e8-81b2-ff8d47019473,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Sosiaalisen median,9,10,4,5,4,4,4,4,5,5,4,3,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,"Kuittitulostin ei tulosta koko kuittia arvonlisäveroineen, lienee tabletin ja kuittitulostimen yhteensopivuusongelma???",Ei tule nyt mitään mieleen.
2019-07-24 16:36:16 UTC,2019-07-24 16:39:00 UTC,completed,ios,Safari 12.1.1,e8d6e0c2-672c-11e9-be31-5665321e526f,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Sosiaalisen median,10,10,5,5,5,5,5,NA,5,5,5,1,5,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,En ole,En kaipaa
2019-07-24 16:43:01 UTC,2019-07-24 16:46:55 UTC,completed,windows,Chrome 75.0.3770.142,280e1de0-6765-11e9-82ea-6a1194542727,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,4,5,5,5,NA,4,5,5,5,4,5,,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,NA,en osaa toivoa vielä
2019-07-24 19:16:57 UTC,2019-07-24 19:21:58 UTC,completed,windows,Chrome 75.0.3770.100,ff63cb20-8f3c-11e8-82da-56193f0bb3d8,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,10,5,4,4,5,4,4,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,"olen erittäin tyytyväinen, olen saanut ne palvelut mitä olen hakenut",ei tule mitään mieleen
2019-07-25 15:31:58 UTC,2019-07-25 15:35:27 UTC,completed,android,Chrome 75.0.3770.143,d859c840-9031-11e8-9342-c28507d743b6,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,8,8,4,4,4,4,4,4,4,4,4,4,4,,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Olen tyytyväinen juuri tämmöisenä kun se nyt on. Käy juuri minun työtilanteeseen,Minä en kaipaa uutta.
2019-07-25 16:44:05 UTC,2019-07-25 16:46:37 UTC,completed,windows,Chrome 75.0.3770.100,3af96820-9005-11e8-b5d3-812cad4514cf,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,7,8,3,3,4,2,4,4,5,5,4,3,3,,,Kortinlukija,,,,,,,,,,,,,,,,.,.
2019-07-25 18:02:06 UTC,2019-07-25 18:07:41 UTC,completed,android,Chrome 75.0.3770.101,dbdb8c1e-67e6-11e9-826b-4cc2dd9a9d5d,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,7,6,3,5,NA,5,4,5,2,3,5,4,4,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,"Bluetooth yhteys puhelimen ja maksupäätteen välillä pätkii. En tiedä, kummassa on vika, mutta paritus täyty tehdä jatkuvasti uudelleen eikä se aina onnistu lainkaan.",En kaipaa
2019-07-26 07:11:02 UTC,2019-07-26 07:13:12 UTC,completed,windows,Chrome 75.0.3770.90,8e66f592-6807-11e9-b2ef-5692ab7b8acb,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,3,3,3,5,NA,NA,4,4,4,4,4,,,Kortinlukija,,,,,,,,,,,,,,,,"Käyttö expotapahtumissa, olen ollut tyytyväinen.",En kaipaa.
2019-07-27 13:47:25 UTC,2019-07-27 13:49:40 UTC,completed,android,Chrome 75.0.3770.143,937a84f4-6721-11e9-a795-75ed26ac64ea,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,5,5,NA,5,NA,5,5,5,NA,5,5,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,'-,'-
2019-07-28 15:09:54 UTC,2019-07-28 15:11:58 UTC,completed,android,Chrome 75.0.3770.143,afd02010-916f-11e8-8fe9-c46ed9a182a5,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,9,10,NA,5,NA,2,4,4,5,5,5,4,NA,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,,
2019-07-28 17:48:06 UTC,2019-07-28 17:56:06 UTC,completed,ios,Safari 12.1.1,434c1756-6ab2-11e9-9606-935649ae9b71,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,10,10,4,4,4,5,4,5,5,5,5,4,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,,,,,,,,,,,,,Se miten käytän työssäni izetltle OLEN TYYTYVÄINEN,Nyt minulle tarjottu palvelu on riittävä
2019-07-28 21:18:38 UTC,2019-07-28 21:20:34 UTC,completed,ios,Safari 12.0,39b8c4e0-9241-11e8-bcd5-499c5fcc7fb2,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Sosiaalisen median,8,8,5,5,5,5,5,5,5,5,5,4,4,,,Kortinlukija,,Kassajärjestelmä,,,,,,,,,,,,,,En ole.,Ei ole lisättävää.
2019-07-29 06:19:17 UTC,2019-07-29 06:28:38 UTC,completed,android,Chrome 75.0.3770.143,960b664a-6a67-11e9-a063-1f902dbef618,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internethaulla (Google),9,9,5,5,NA,4,4,5,5,4,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,,,,,,,,,,,Kortinlukijan toiminta-aika akulla hieman riittämätön.,"Kokonaisuutena varsin hyvin toiminut järjestelmä. Pari kertaa akku loppui lukijasta kesken iltaa, mutta käyttäjät ja asiakkaat tyytyväisiä."
2019-07-29 12:26:10 UTC,2019-07-29 12:29:00 UTC,completed,windows,Chrome 75.0.3770.142,e1caa9a0-91ba-11e8-9687-12861c06cf8f,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,9,9,5,5,4,4,4,3,5,4,5,4,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Asiakaspalveluun vaikea päästä puhelimitse,En kaipaa uusia toimintoja
2019-07-29 17:35:01 UTC,2019-07-29 17:39:59 UTC,completed,ios,Safari 12.1.1,741ca860-92f8-11e8-b271-6e2835dde059,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,10,10,5,5,3,5,5,4,5,5,5,4,4,,,Kortinlukija,,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Olen vain tyytyväinen.,En kaipaa.
2019-07-29 17:58:12 UTC,2019-07-29 18:02:11 UTC,completed,windows,Chrome 75.0.3770.100,7ce50980-9328-11e8-a36c-cd7856fd251b,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internethaulla (Google),8,8,3,4,NA,4,4,4,4,4,4,4,4,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,ok,ok
2019-07-29 18:25:23 UTC,2019-07-29 18:30:47 UTC,completed,android,Chrome 75.0.3770.143,43a07b00-9369-11e8-b485-c3772c179df7,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,8,8,2,3,2,1,3,3,4,4,4,4,4,,,Kortinlukija,,,,,,,,,,,,,,,,"Kuitin lähettäminen asiakkaalle ei onnistu jälkeenpäin, jos asiakas sen haluaakin myöhemmin.",Kuittien lähettäminen on epäselvää. Yhtään ei tiedä onko se lähtenyt asiakkaalle.
2019-07-30 15:23:18 UTC,2019-07-30 15:27:49 UTC,completed,windows,Chrome 75.0.3770.142,139cd1d0-9402-11e8-a2da-2120b56de18a,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internethaulla (Google),7,9,NA,5,NA,5,NA,NA,3,3,5,3,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"korttilukijan ja puhelimen välisen bluetoothin toiminta. Yhteyskatoaa säännöllisesti ja kortinlukijaa joutuu herättelemään usein ennenkuin maksua voi ottaa vastaan.

Samalta asiakkaalta ei voi ottaa samalla kertaa osaa maksusta käteisenä ja loppuosaa kortilla.",Synkronointia myös muihin verkkokauppaalustoihin kuin pelkästään izettlen omaan.
2019-07-30 15:33:58 UTC,2019-07-30 15:39:56 UTC,completed,windows,Chrome 75.0.3770.142,6a501a30-9427-11e8-b950-37f8e3f63bc9,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Sosiaalisen median,8,8,4,5,4,4,NA,4,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,,,,,Kirjanpitotyökalut,,,,,,,,,,"Erityisen tyytymätön, en ole mistään. ongelmia on ollut uuden lukijan ja tabletin yhteyden muodostaminen koska lukija katkaisee yhteyden kesken. netti modeemi on 5m päässä joten signaalin laatu ei ole ongelma. Palvelu on toiminut hyvin ja hinta laatu suhde on kyllä kohdillaan.","Olen tähän saakka ollut 9/10 tyytyväinen, joten en kaipaa mitän uutta."
2019-07-31 08:32:59 UTC,2019-07-31 08:35:54 UTC,completed,windows,Chrome 75.0.3770.142,cb12cc56-674d-11e9-8e64-f206566f09b3,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internethaulla (Google),9,9,NA,5,NA,5,NA,4,5,5,5,5,5,,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Ei ole kommenttia,Nykyiset ovat ok meidän toiminnassamme
2019-07-31 12:47:57 UTC,2019-07-31 12:50:22 UTC,completed,windows,Chrome 75.0.3770.142,ac5990e0-6bd7-11e9-a414-d566f578b3e1,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,4,4,NA,3,NA,4,5,NA,4,4,4,,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,.,.
2019-07-31 19:49:55 UTC,2019-07-31 19:56:15 UTC,completed,android,Chrome 73.0.3683.90,0d877620-94ab-11e8-814c-82294bb3e63f,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internethaulla (Google),6,7,3,3,3,5,4,2,4,3,3,3,4,,Kanta-asiakkuuksien hallinta / CRM-lisäosa,,Varastonhallintatyökalut,,,,,,,,,,,,,,,Kanta-asiakkuus saisi olla äppinä  puhelimeen tai kantaasiakaskortti jossa bonuskertymä jotta voisi tarjota paremmin ja helpommin etuja.,Kanta-asiakaskortti tai äppiversio puhelumeen
2019-08-01 07:05:15 UTC,2019-08-01 07:10:35 UTC,completed,mac,Safari 12.1.1,3a13ca10-949a-11e8-a6a7-73bd79b9c075,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,7,6,4,4,3,4,3,4,4,4,4,4,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,TOIMINTA HÄIRIÖITÄ VÄLILLÄ LIIKAA,KAIKKI MUUTEN OK
2019-08-01 11:41:32 UTC,2019-08-01 11:46:30 UTC,completed,windows,Firefox 68.0,72f01080-94bf-11e8-92b3-45a2671ce8a1,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,8,9,3,4,3,4,4,4,5,5,5,5,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,,,,,Kirjanpitotyökalut,,,,,,,,,,"Tabletti ja korttipääte ""hukkaa"" usein toisensa",Ei ole tällähetkellä tarvetta lisäpalveluihin
2019-08-01 15:36:08 UTC,2019-08-01 15:38:15 UTC,completed,android,Chrome 75.0.3770.143,190abba0-9556-11e8-9dd8-50b851e3fc3c,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,9,10,3,4,2,4,4,5,5,5,5,4,5,,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Ok,Ok
2019-08-01 18:42:44 UTC,2019-08-01 18:44:59 UTC,completed,windows,Firefox 68.0,f2e711a0-95bc-11e8-9f36-a42de09013c7,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,4,5,NA,4,4,4,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Minun käyttööni erittäin hyvä,'-
2019-08-01 19:25:19 UTC,2019-08-01 19:27:47 UTC,completed,ios,Safari 12.1.1,ff777e3e-6d78-11e9-a7df-74e22c9de656,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,8,8,3,4,NA,5,NA,4,5,5,5,3,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Ei moitteita,Ei toiveita
